""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPL3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TMX4"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"TXNDC13"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PRDX5"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PRDX5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL5"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPL5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"STAT5B"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"STAT5B"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FAM126B"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FAM126B"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NAP1L1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"NAP1L1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CAMK1D"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"CAMK1D"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FIS1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FIS1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"DDX3X"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"DDX3X"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CREB5"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"CREB5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ABCC5"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"ABCC5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"HSD17B11"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"HSD17B11"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"UBE2H"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"UBE2H"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SERF2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"SERF2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PTOV1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PTOV1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ZNF217"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"ZNF217"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS29"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPS29"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NIBAN1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FAM129A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ICAM3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"ICAM3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TP53INP2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"TP53INP2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CPPED1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FLJ11151"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"QPCT"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"QPCT"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"HDC"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"HDC"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"KBTBD7"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"KBTBD7"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PHOSPHO1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PHOSPHO1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS25"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPS25"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MBP"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"MBP"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"KLHL2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"KLHL2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PABPC1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PABPC1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RNF11"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RNF11"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SESN3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"SESN3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PINK1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PINK1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PABPC4"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PABPC4"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ABTB1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"ABTB1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ZNF281"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"ZNF281"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PCBP2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PCBP2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"LDHB"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"LDHB"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"LMBRD1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"LMBRD1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MTURN"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"C7orf41"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ERGIC1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"ERGIC1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NPL"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"NPL"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL35"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPL35"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TBC1D14"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"TBC1D14"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SLC25A37"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"SLC25A37"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"STMN3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"STMN3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ARAP3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"CENTD3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ALKBH7"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"ALKBH7"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"APMAP"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"C20orf3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
