""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"FAM200A"	"gene expression"	"up"	"none"	"6"	"hours"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"6hr-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"2"	"413"	"C7orf38"	"hipciof_gene_29535712_413.txt"	"hipciof_gene_complete_29535712_413.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"C4orf3"	"gene expression"	"up"	"none"	"6"	"hours"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"6hr-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"2"	"413"	"C4orf3"	"hipciof_gene_29535712_413.txt"	"hipciof_gene_complete_29535712_413.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"FUT8-AS1"	"gene expression"	"up"	"none"	"6"	"hours"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"6hr-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"2"	"413"	"FUT8-AS1"	"hipciof_gene_29535712_413.txt"	"hipciof_gene_complete_29535712_413.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"MYH9"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"MYH9"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"SORL1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"SORL1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"CREBBP"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"CREBBP"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ACTB"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ACTB"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"PGD"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"PGD"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"LASP1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"LASP1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ARID3A"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ARID3A"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"CBL"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"CBL"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ARF3"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ARF3"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"MTMR3"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"MTMR3"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"MAST3"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"MAST3"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"KAT6A"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"MYST3"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ARAP1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ARAP1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"BANP"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"BANP"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ARHGAP30"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ARHGAP30"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"GBA"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"GBA"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"MSN"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"MSN"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"UPF1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"UPF1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"TBC1D22A"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"TBC1D22A"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"DVL3"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"DVL3"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"UBA1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"UBE1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"FLII"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"FLII"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ATP6V1B2"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ATP6V1B2"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"MAP7D1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"RPRC1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"LAMP1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"LAMP1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ELMSAN1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"C14orf43"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ZNF106"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ZFP106"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"NDRG3"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"NDRG3"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"STX2"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"STX2"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ATP6AP1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ATP6AP1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"CACNA1S"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"CACNA1S"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"RASSF5"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"RASSF5"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"GALNT10"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"GALNT10"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"HDGFL3"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"HDGF2"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ANTXR2"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ANTXR2"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"RALY"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"RALY"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ARHGAP1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ARHGAP1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"SEC16A"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"SEC16A"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"HNRNPK"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"HNRNPK"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"TAF4"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"TAF4"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"VPS8"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"VPS8"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"CAP1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"CAP1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"SON"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"SON"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"SAP130"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"SAP130"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"SH2D3C"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"SH2D3C"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"SEC23B"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"SEC23B"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"CTCF"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"CTCF"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
""	"20190321-hipciof_gene_29535712"	"2019.03.21"	"hipciof_gene_55"	"blood"	"ADD1"	"gene expression"	"down"	"none"	"1"	"days"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"3"	"414"	"ADD1"	"hipciof_gene_29535712_414.txt"	"hipciof_gene_complete_29535712_414.txt"
