""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"ABI3BP"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"ABI3BP"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"BCAT1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"BCAT1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"RAB32"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"RAB32"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"TYROBP"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"TYROBP"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CD163"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CD163"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SERPINA3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SERPINA3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"MARCKS"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"MARCKS"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"C16orf54"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"C16orf54"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CALU"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CALU"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CX3CR1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CX3CR1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"DCLK1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"DCLK1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"RHOJ"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"RHOJ"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"INHBC"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"INHBC"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SDC2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SDC2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"C3AR1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"C3AR1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"NPL"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"NPL"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CLEC12A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CLEC12A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"LGMN"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"LGMN"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"PIK3AP1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"PIK3AP1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"NECTIN3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"PVRL3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"TDRD12"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"TDRD12"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CALHM6"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"FAM26F"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
