""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"TRAPPC10"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"TRAPPC10"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"ATP2B1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"ATP2B1"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"PHF3"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"PHF3"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"DICER1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"DICER1"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"DLEU2"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"DLEU2"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"RRP12"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"RRP12"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"FASTKD2"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"FASTKD2"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"CD44"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"CD44"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"WAC"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"WAC"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"YKT6"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"YKT6"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"WBP11"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"WBP11"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"PRELID3B"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"SLMO2"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"EMC7"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"C15orf24"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"CFAP20"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"C16orf80"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"BSDC1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"BSDC1"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"TSPYL2"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"TSPYL2"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"RETREG2"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"FAM134A"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"WDR26"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"WDR26"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"TIMM23"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"TIMM23"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"DERL1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"DERL1"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"APPL2"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"APPL2"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"NUP54"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"NUP54"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"DDA1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"DDA1"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"TBC1D15"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"TBC1D15"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"PDP1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"PDP1"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"DHX40"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"DHX40"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"H2AC18"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"HIST2H2AA3"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"H2AC19"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"HIST2H2AA4"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"NUP50"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"NUP50"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"PHC1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"PHC1"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"RCOR3"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"RCOR3"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"GMNN"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"GMNN"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
""	"hipc_gene_21743478_5"	"2011.07"	"hipc_gene_21743478_5"	"peripheral blood mononuclear cell"	"USP16"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"5"	"235"	"USP16"	"682"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_5.txt"	"hipc_gene_sig_complete_21743478_5.txt"
