""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CXCL8"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"IL8"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"TNF"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"LHCGR"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"LHCGR"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA7"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"IFNA7"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA16"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"IFNA16"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"MMP12"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"MMP12"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"LAMC2"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"LAMC2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"ST14"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"ST14"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IMPG2"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"IMPG2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"SFN"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"SFN"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA2"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"IFNA2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"AMER2"	"gene expression"	"up"	"none"	"3"	"Days"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"7"	"21"	"AMER2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_21.txt"	"hipc_gene_dir_complete_24336226_21.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C3"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"C3"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"SERPING1"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"SERPING1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C3AR1"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"C3AR1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C2"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"C2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C1QB"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"C1QB"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C1R"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"C1R"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C5AR1"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"C5AR1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CFD"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"CFD"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C1QA"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"C1QA"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CFI"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"CFI"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"TYROBP"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"TYROBP"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"TBC1D8"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"TBC1D8"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"GPX1"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"GPX1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"AIF1"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"AIF1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"TLR4"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"TLR4"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"FCER1G"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"FCER1G"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CARD9"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"CARD9"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"APOBR"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"APOBR"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CCL20"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"CCL20"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"PTX3"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"PTX3"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CCRL2"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"CCRL2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IL6"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"IL6"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IL1B"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"IL1B"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CXCL8"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"IL8"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"TNF"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"LHCGR"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"LHCGR"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA4"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"IFNA4"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA16"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"IFNA16"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"ST14"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"ST14"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA2"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"IFNA2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA21"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"IFNA21"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"FGF5"	"gene expression"	"up"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"8"	"22"	"FGF5"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_22.txt"	"hipc_gene_dir_complete_24336226_22.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C3AR1"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"C3AR1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
