""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"BST2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"BST2"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"ID3"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"ID3"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"LAP3"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"LAP3"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"SSB"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"SSB"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"PSTPIP2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"PSTPIP2"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"SLC26A8"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"SLC26A8"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"IRF9"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"IRF9"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"BAK1P1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"BAK1P1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"PSME2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"PSME2"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"CETP"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"CETP"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"TRIM69"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"TRIM69"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"IFI44"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"IFI44"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"KREMEN1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"KREMEN1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"SP140"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"SP140"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"PI4K2B"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"PI4K2B"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"HEBP1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"HEBP1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"TSPAN17"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"TSPAN17"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"RFX5"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"RFX5"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"SERPINB9"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"SERPINB9"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"PCK2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"PCK2"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"NRN1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"NRN1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"ZCCHC2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"ZCCHC2"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"IL12RB1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"IL12RB1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"SLAMF7"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"SLAMF7"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"LOXL1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"LOXL1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"RAB20"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"RAB20"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"PRRG4"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"PRRG4"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"GSTK1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"GSTK1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"IFI30"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"IFI30"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"SESTD1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"SESTD1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"EIF2AK2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"EIF2AK2"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"RNF43"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"RNF43"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"MOV10"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"MOV10"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"KDSR"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"KDSR"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"CD74"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"CD74"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"PDE4B"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"PDE4B"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"STK3"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"STK3"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"C12orf4"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"C12orf4"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"DHX58"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"DHX58"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"EPB41L5"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"EPB41L5"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"STOML1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"STOML1"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"neutrophil"	"IRF7"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"9"	"463"	"IRF7"	"hipc_gene_dir_28099485_463.txt"	"hipc_gene_dir_complete_28099485_463.txt"
