""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ABHD5"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"ABHD5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PRDX2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"PRDX2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL7A"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPL7A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SNRPN"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"SNRPN"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"EEF1A1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"EEF1A1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"DCAF6"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"IQWD1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PLEK2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"PLEK2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TOPORS"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"TOPORS"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MGAM"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"MGAM"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL11"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPL11"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"WLS"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"GPR177"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RGCC"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"C13orf15"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL37A"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPL37A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"GPR183"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"GPR183"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TGM3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"TGM3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPS24"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPS24"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL14"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPL14"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TMCO3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"TMCO3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TOMM7"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"TOMM7"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPS13"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPS13"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"HINT1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"HINT1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CD46"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"CD46"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPLP1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPLP1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"EIF3F"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"EIF3F"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SGK1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"SGK1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PITHD1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"C1orf128"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PYGL"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"PYGL"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"NAMPT"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"PBEF1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CMTM2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"CMTM2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"LRRN3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"LRRN3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RUBCNL"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RUBCNL"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MME"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"MME"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPS6KA5"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPS6KA5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ITM2A"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"ITM2A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL35A"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPL35A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPS14"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPS14"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CPD"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"CPD"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL22"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPL22"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPS6"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPS6"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ELAPOR1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"ELAPOR1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"USP10"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"USP10"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"KLRB1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"KLRB1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"NELL2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"NELL2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL10A"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPL10A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL30"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPL30"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPLP0"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"RPLP0"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"OSBPL8"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"OSBPL8"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SORL1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"SORL1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TAGLN2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"33"	"TAGLN2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_33.txt"	"hipc_gene_dir_complete_19047440_33.txt"
