""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CD19"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"CD19"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"FCRL1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"FCRL1"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"BANK1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"BANK1"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"FCRLA"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"FCRLA"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"P2RX5"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"P2RX5"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"FCRL2"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"FCRL2"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"MS4A1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"MS4A1"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"NIBAN3"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"FAM129C"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"PCDH9"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"PCDH9"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"RUBCNL"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"RUBCNL"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CD22"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"CD22"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"EBF1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"EBF1"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CD72"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"CD72"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"FCER2"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"FCER2"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CNR2"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"CNR2"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"TSPAN13"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"TSPAN13"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"PAWR"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"PAWR"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"LARGE1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"LARGE"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SETBP1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"SETBP1"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"LRRC75B"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"FAM211B"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"LNX2"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"LNX2"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"BCL2L14"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"BCL2L14"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"PLAAT4"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"RARRES3"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"KRT9"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"KRT9"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CNDP2"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"CNDP2"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"METTL6"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"METTL6"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"TGM2"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"TGM2"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IDO1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"7"	"58"	"IDO1"	"hipc_gene_dir_26726811_58.txt"	"hipc_gene_dir_complete_26726811_58.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"ZAP70"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"ZAP70"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD247"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"CD247"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD3G"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"CD3G"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"LCK"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"LCK"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD8A"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"CD8A"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD8B"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"CD8B"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD3E"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"CD3E"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD3D"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"CD3D"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"LAT"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"LAT"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"RASGRP1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"RASGRP1"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"MAP4K1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"MAP4K1"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"PRF1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"PRF1"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
