""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CD160"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"CD160"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"RASGRP1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"RASGRP1"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"MYH3"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"MYH3"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CXCL11"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"CXCL11"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"IFIT2"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"NEXN"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"NEXN"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TNFSF10"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"TNFSF10"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"SAMD9L"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"SAMD9L"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"XAF1"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CD38"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"CD38"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"HSH2D"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"HSH2D"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"C5AR1"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"C5AR1"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TLR4"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"TLR4"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TLR8"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"TLR8"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"NLRC4"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"NLRC4"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CLEC7A"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"CLEC7A"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"C1QA"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"C1QA"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"C1QB"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"C1QB"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"FOS"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"FOS"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CEBPB"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"CEBPB"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"RXRA"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"RXRA"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"SPI1"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"SPI1"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CCL7"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"CCL7"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CXCL8"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"IL8"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TYROBP"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"TYROBP"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"ITGAX"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"8"	"112"	"ITGAX"	"hipc_gene_dir_22617845_112.txt"	"hipc_gene_dir_complete_22617845_112.txt"
