""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H1B"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HISTH1B"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"DTL"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"DTL"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"MCM10"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"MCM10"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"MCM4"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"MCM4"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"NEIL3"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"NEIL3"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"ORC1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"ORC1L"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"RRM2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"RRM2"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"TK1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"TK1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"TOP2A"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"TOP2A"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"DUX4L9"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"DUX4C"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"E2F7"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"E2F7"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"E2F8"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"E2F8"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"FOXM1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"FOXM1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"PHF1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"PHF1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"SIX1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"SIX1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"SSX4"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"SSX4"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"ELOA3"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"TCEB3C"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"ZBTB32"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"ZBTB32"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"DEPDC1B"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"DEPDC1B"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"PCDHB2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"PCDHB2"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"RAB19"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"RAB19B"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"SHC4"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"SHC4"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"APOL4"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"APOL4"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"AQP7"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"AQP7"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"SKA3"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"C13orf3"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"TICRR"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"C15orf42"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"TEDC2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"C16orf59"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"SKA1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"C18orf24"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"ELOVL6"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"ELOVL6"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"EEF2KMT"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"EEF2KMT"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"FAM90A1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"FAM90A1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"FAM90A2P"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"FAM90A2P"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"IDI2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"IDI2"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"MELK"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"MELK"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"MLC1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"MLC1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"MMP12"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"MMP12"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"PRAMEF8"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"PRAMEF8"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"PRR11"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"PRR11"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"REXO1L1P"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"REXO1L1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"SLC27A2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"SLC27A2"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"ZBED2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"ZBED2"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"AICDA"	"gene expression"	"up"	"none"	"8"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"Supplementary doc (Word)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"161"	"AICDA"	"hipc_gene_dir_21645573_161.txt"	"hipc_gene_dir_complete_21645573_161.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"C1S"	"gene expression"	"up"	"none"	"8"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"Supplementary doc (Word)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"161"	"C1S"	"hipc_gene_dir_21645573_161.txt"	"hipc_gene_dir_complete_21645573_161.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"CD274"	"gene expression"	"up"	"none"	"8"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"Supplementary doc (Word)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"161"	"CD274"	"hipc_gene_dir_21645573_161.txt"	"hipc_gene_dir_complete_21645573_161.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"EXO1"	"gene expression"	"up"	"none"	"8"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"Supplementary doc (Word)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"161"	"EXO1"	"hipc_gene_dir_21645573_161.txt"	"hipc_gene_dir_complete_21645573_161.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"FGL2"	"gene expression"	"up"	"none"	"8"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"Supplementary doc (Word)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"161"	"FGL2"	"hipc_gene_dir_21645573_161.txt"	"hipc_gene_dir_complete_21645573_161.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"GBP4"	"gene expression"	"up"	"none"	"8"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"Supplementary doc (Word)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"161"	"GBP4"	"hipc_gene_dir_21645573_161.txt"	"hipc_gene_dir_complete_21645573_161.txt"
